model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko, working_time
2, 40, 80000, 1000000, 85, 7447064, 0, 0.074614599
2, 40, 80000, 1000000, 85, 7777996, 0, 0.077416217
2, 40, 80000, 1000000, 85, 7379558, 0, 0.073478555
2, 40, 80000, 1000000, 85, 7720500, 0, 0.074539548
2, 40, 80000, 1000000, 85, 8214762, 0, 0.078335365
2, 40, 80000, 1000000, 85, 8903908, 0, 0.084211876
2, 40, 80000, 1000000, 85, 7033734, 0, 0.068931392
2, 40, 80000, 1000000, 85, 7906352, 0, 0.075677572
2, 40, 80000, 10000000, 85, 87438496, 0, 0.783659500
2, 40, 80000, 10000000, 85, 85235987, 0, 0.765875909
2, 40, 80000, 10000000, 85, 70926515, 0, 0.639046128
2, 40, 80000, 10000000, 85, 81506872, 0, 0.733921251
2, 40, 80000, 10000000, 85, 84473293, 0, 0.758569225
2, 40, 80000, 10000000, 85, 83405793, 0, 0.756932500
2, 40, 80000, 10000000, 85, 76349414, 0, 0.682594403
2, 40, 80000, 10000000, 85, 77798628, 0, 0.699875073
2, 40, 80000, 10000000, 85, 70815004, 0, 0.634205135
2, 40, 80000, 10000000, 85, 86724143, 0, 0.778235826
2, 40, 80000, 100000000, 85, 812183895, 0, 7.129411061
2, 40, 80000, 100000000, 85, 739282043, 0, 6.502283730
2, 40, 80000, 100000000, 85, 758147840, 0, 6.651731761
2, 40, 80000, 100000000, 85, 816409715, 0, 7.204330978
2, 40, 80000, 100000000, 85, 763085876, 0, 6.672332836
2, 40, 80000, 100000000, 85, 896862451, 0, 7.831231512
2, 40, 80000, 100000000, 85, 810782165, 0, 7.125386975
2, 40, 80000, 100000000, 85, 816850815, 0, 7.200388244
2, 40, 80000, 100000000, 85, 734965709, 0, 6.441624339
2, 40, 80000, 100000000, 85, 832875676, 0, 7.308745809
0, 80, 80000, 1000000, 85, 7696941, 0, 0.098684483
0, 80, 80000, 1000000, 85, 7532452, 0, 0.094765692
0, 80, 80000, 1000000, 85, 7672405, 0, 0.098834080
0, 80, 80000, 1000000, 85, 7649333, 0, 0.094434257
0, 80, 80000, 1000000, 85, 7557108, 0, 0.092726103
0, 80, 80000, 1000000, 85, 7733379, 0, 0.093925293
0, 80, 80000, 1000000, 85, 7833415, 0, 0.099274791
0, 80, 80000, 1000000, 85, 7416119, 0, 0.090880265
0, 80, 80000, 1000000, 85, 7713665, 0, 0.098497660
0, 80, 80000, 1000000, 85, 7513896, 0, 0.093175765
0, 80, 80000, 10000000, 85, 70375736, 0, 0.766199728
0, 80, 80000, 10000000, 85, 69752018, 0, 0.754672722
0, 80, 80000, 10000000, 85, 69862187, 0, 0.756668010
0, 80, 80000, 10000000, 85, 67948129, 0, 0.731253252
0, 80, 80000, 10000000, 85, 68470162, 0, 0.745122161
0, 80, 80000, 10000000, 85, 68057504, 0, 0.741596037
0, 80, 80000, 10000000, 85, 70530825, 0, 0.769065546
0, 80, 80000, 10000000, 85, 69090704, 0, 0.751686547
0, 80, 80000, 10000000, 85, 69393194, 0, 0.755697979
0, 80, 80000, 10000000, 85, 71010743, 0, 0.770951852
0, 80, 80000, 100000000, 85, 890601052, 0, 8.695561995
0, 80, 80000, 100000000, 85, 859147093, 0, 8.419490245
0, 80, 80000, 100000000, 85, 818367412, 0, 8.069385112
0, 80, 80000, 100000000, 85, 899627641, 0, 8.748145430
0, 80, 80000, 100000000, 85, 863858079, 0, 8.465071533
0, 80, 80000, 100000000, 85, 902508859, 0, 8.775227994
0, 80, 80000, 100000000, 85, 883171201, 0, 8.629798693
0, 80, 80000, 100000000, 85, 814901601, 0, 8.034743068
0, 80, 80000, 100000000, 85, 884040950, 0, 8.639194029
0, 80, 80000, 100000000, 85, 837460686, 0, 8.232198727
1, 80, 80000, 1000000, 85, 9988378, 0, 0.146938220
1, 80, 80000, 1000000, 85, 9642982, 0, 0.138935587
1, 80, 80000, 1000000, 85, 10335300, 0, 0.151699725
1, 80, 80000, 1000000, 85, 8884682, 0, 0.134096706
1, 80, 80000, 1000000, 85, 9502173, 0, 0.143675566
1, 80, 80000, 1000000, 85, 9113807, 0, 0.139512230
1, 80, 80000, 1000000, 85, 9565404, 0, 0.142510320
1, 80, 80000, 1000000, 85, 8039042, 0, 0.119041071
1, 80, 80000, 1000000, 85, 6577375, 0, 0.102204455
1, 80, 80000, 1000000, 85, 10509250, 0, 0.155406226
1, 80, 80000, 10000000, 85, 105199132, 0, 1.461916389
1, 80, 80000, 10000000, 85, 105996738, 0, 1.467427865
1, 80, 80000, 10000000, 85, 102095564, 0, 1.408454484
1, 80, 80000, 10000000, 85, 105254979, 0, 1.451257237
1, 80, 80000, 10000000, 85, 105815891, 0, 1.459739223
1, 80, 80000, 10000000, 85, 106237827, 0, 1.471895941
1, 80, 80000, 10000000, 85, 105984530, 0, 1.471182168
1, 80, 80000, 10000000, 85, 104115639, 0, 1.437189356
1, 80, 80000, 10000000, 85, 104166055, 0, 1.441341462
1, 80, 80000, 10000000, 85, 104783912, 0, 1.448331548
1, 80, 80000, 100000000, 85, 769285994, 0, 9.154986823
1, 80, 80000, 100000000, 85, 801423241, 0, 9.548335549
1, 80, 80000, 100000000, 85, 776550075, 0, 9.301488458
1, 80, 80000, 100000000, 85, 779665362, 0, 9.315511098
1, 80, 80000, 100000000, 85, 793114425, 0, 9.398350698
1, 80, 80000, 100000000, 85, 772420874, 0, 9.213167981
1, 80, 80000, 100000000, 85, 799615263, 0, 9.524757321
1, 80, 80000, 100000000, 85, 800136562, 0, 9.508328517
1, 80, 80000, 100000000, 85, 767426807, 0, 9.114938747
1, 80, 80000, 100000000, 85, 764985589, 0, 9.170282595
2, 80, 80000, 1000000, 85, 12191253, 0, 0.134341100
2, 80, 80000, 1000000, 85, 10610386, 0, 0.105136009
2, 80, 80000, 1000000, 85, 12072783, 0, 0.121446468
2, 80, 80000, 1000000, 85, 15107506, 0, 0.160925501
2, 80, 80000, 1000000, 85, 14919395, 0, 0.157909275
2, 80, 80000, 1000000, 85, 10381870, 0, 0.104938475
2, 80, 80000, 1000000, 85, 13573697, 0, 0.147260405
2, 80, 80000, 1000000, 85, 11387239, 0, 0.116838182
2, 80, 80000, 1000000, 85, 12346343, 0, 0.125899553
2, 80, 80000, 1000000, 85, 10345493, 0, 0.101868345
2, 80, 80000, 10000000, 85, 95644347, 0, 0.889465093
2, 80, 80000, 10000000, 85, 97598504, 0, 0.888570255
2, 80, 80000, 10000000, 85, 112926896, 0, 1.028089109
2, 80, 80000, 10000000, 85, 92925970, 0, 0.857448246
2, 80, 80000, 10000000, 85, 108080229, 0, 0.981866357
2, 80, 80000, 10000000, 85, 98033503, 0, 0.896638838
2, 80, 80000, 10000000, 85, 103162272, 0, 0.950408896
2, 80, 80000, 10000000, 85, 95887512, 0, 0.897460047
2, 80, 80000, 10000000, 85, 93115607, 0, 0.855296693
2, 80, 80000, 10000000, 85, 101691023, 0, 0.941595687
2, 80, 80000, 100000000, 85, 1043292434, 0, 9.243251690
2, 80, 80000, 100000000, 85, 981217581, 0, 8.689669255
2, 80, 80000, 100000000, 85, 1004636772, 0, 8.865698509
2, 80, 80000, 100000000, 85, 903592535, 0, 8.057445254
2, 80, 80000, 100000000, 85, 908047053, 0, 8.100438428
2, 80, 80000, 100000000, 85, 1028191093, 0, 9.099582737
2, 80, 80000, 100000000, 85, 922227681, 0, 8.179656990
2, 80, 80000, 100000000, 85, 920598351, 0, 8.179471071
2, 80, 80000, 100000000, 85, 989136506, 0, 8.739957272
2, 80, 80000, 100000000, 85, 933035392, 0, 8.317670814
0, 10, 80000, 1000000, 76, 11704926, 0, 0.168224625
0, 10, 80000, 1000000, 76, 10333959, 0, 0.126419433
0, 10, 80000, 1000000, 76, 10618503, 0, 0.132181286
0, 10, 80000, 1000000, 76, 10438571, 0, 0.126117666
0, 10, 80000, 1000000, 76, 10639681, 0, 0.131998788
0, 10, 80000, 1000000, 76, 10708224, 0, 0.132655150
0, 10, 80000, 1000000, 76, 10499057, 0, 0.128704774
0, 10, 80000, 1000000, 76, 10702852, 0, 0.131114692
0, 10, 80000, 1000000, 76, 10740451, 0, 0.131494010
0, 10, 80000, 1000000, 76, 10770663, 0, 0.133502368
0, 10, 80000, 10000000, 76, 105962802, 0, 1.238697668
0, 10, 80000, 10000000, 76, 105678380, 0, 1.243425828
0, 10, 80000, 10000000, 76, 105723607, 0, 1.244146445
0, 10, 80000, 10000000, 76, 105703465, 0, 1.238525413
0, 10, 80000, 10000000, 76, 105868381, 0, 1.244202786
0, 10, 80000, 10000000, 76, 105956455, 0, 1.247715206
0, 10, 80000, 10000000, 76, 105359716, 0, 1.237088841
0, 10, 80000, 10000000, 76, 105663487, 0, 1.239443500
0, 10, 80000, 10000000, 76, 105743930, 0, 1.243855489
0, 10, 80000, 10000000, 76, 104753211, 0, 1.230448291
0, 10, 80000, 100000000, 76, 1170896112, 0, 13.506593618
0, 10, 80000, 100000000, 76, 1123575736, 0, 12.979745557
0, 10, 80000, 100000000, 76, 1172405079, 0, 13.513424461
0, 10, 80000, 100000000, 76, 1166292302, 0, 13.468522287
0, 10, 80000, 100000000, 76, 1178259924, 0, 13.562357836
0, 10, 80000, 100000000, 76, 1109884366, 0, 12.847242574
0, 10, 80000, 100000000, 76, 1171346367, 0, 13.506917215
0, 10, 80000, 100000000, 76, 1162355239, 0, 13.424380373
0, 10, 80000, 100000000, 76, 1169955745, 0, 13.490690031
0, 10, 80000, 100000000, 76, 1167868470, 0, 13.499160379
1, 10, 80000, 1000000, 76, 7523051, 0, 0.097534314
1, 10, 80000, 1000000, 76, 7792949, 0, 0.096307737
1, 10, 80000, 1000000, 76, 7311016, 0, 0.089774740
1, 10, 80000, 1000000, 76, 7449017, 0, 0.091821316
1, 10, 80000, 1000000, 76, 7858561, 0, 0.096229442
1, 10, 80000, 1000000, 76, 7420086, 0, 0.092175001
1, 10, 80000, 1000000, 76, 7064069, 0, 0.086507617
1, 10, 80000, 1000000, 76, 7564191, 0, 0.094242927
1, 10, 80000, 1000000, 76, 7252117, 0, 0.090126464
1, 10, 80000, 1000000, 76, 7583110, 0, 0.092006944
1, 10, 80000, 10000000, 76, 72559019, 0, 0.843746543
1, 10, 80000, 10000000, 76, 78254560, 0, 0.912915241
1, 10, 80000, 10000000, 76, 74183709, 0, 0.870704158
1, 10, 80000, 10000000, 76, 75719533, 0, 0.885331579
1, 10, 80000, 10000000, 76, 72973447, 0, 0.856541804
1, 10, 80000, 10000000, 76, 75643728, 0, 0.885450699
1, 10, 80000, 10000000, 76, 74280328, 0, 0.867773874
1, 10, 80000, 10000000, 76, 71843994, 0, 0.840105067
1, 10, 80000, 10000000, 76, 75196890, 0, 0.880686155
1, 10, 80000, 10000000, 76, 72483213, 0, 0.850024189
1, 10, 80000, 100000000, 76, 698735760, 0, 8.024770796
1, 10, 80000, 100000000, 76, 701197668, 0, 8.023190709
1, 10, 80000, 100000000, 76, 705798486, 0, 8.090387648
1, 10, 80000, 100000000, 76, 705931421, 0, 8.090724196
1, 10, 80000, 100000000, 76, 686496350, 0, 7.876847791
1, 10, 80000, 100000000, 76, 686523695, 0, 7.851836887
1, 10, 80000, 100000000, 76, 692481442, 0, 7.944267347
1, 10, 80000, 100000000, 76, 682327661, 0, 7.814652203
1, 10, 80000, 100000000, 76, 746607341, 0, 8.566650527
1, 10, 80000, 100000000, 76, 705352748, 0, 8.078573723
2, 10, 80000, 1000000, 76, 4512379, 0, 0.064895502
2, 10, 80000, 1000000, 76, 4255482, 0, 0.055907554
2, 10, 80000, 1000000, 76, 4670704, 0, 0.060778355
2, 10, 80000, 1000000, 76, 4579822, 0, 0.062843014
2, 10, 80000, 1000000, 76, 4909045, 0, 0.064992801
2, 10, 80000, 1000000, 76, 4468434, 0, 0.062753231
2, 10, 80000, 1000000, 76, 4337696, 0, 0.060295471
2, 10, 80000, 1000000, 76, 5237291, 0, 0.068894193
